dealer,player,handtype,action,Q-value
1, 10, 0, 1, 0.0
1, 10, 1, 0, 0.0
1, 10, 1, 1, 0.0
1, 11, 0, 0, 0.0
1, 11, 0, 1, 0.0
1, 11, 1, 0, 0.0
1, 11, 1, 1, 0.0
1, 12, 0, 0, 0.0
1, 12, 0, 1, 0.0
1, 12, 1, 0, 0.0
1, 12, 1, 1, 0.0
1, 13, 0, 0, 0.0
1, 13, 0, 1, 0.0
1, 13, 1, 0, 0.0
1, 13, 1, 1, 0.0
1, 14, 0, 0, 0.0
1, 14, 0, 1, 0.0
1, 14, 1, 0, 0.0
1, 14, 1, 1, 0.0
1, 15, 0, 0, 0.0
1, 15, 0, 1, 0.0
1, 15, 1, 0, 0.0
1, 15, 1, 1, 0.0
1, 16, 0, 0, 0.0
1, 16, 0, 1, 0.0
1, 16, 1, 0, 0.0
1, 16, 1, 1, 0.0
1, 17, 0, 0, 0.0
1, 17, 0, 1, 0.0
1, 17, 1, 0, 0.0
1, 17, 1, 1, 0.0
1, 18, 0, 0, 0.0
1, 18, 0, 1, 0.0
1, 18, 1, 0, 0.0
1, 18, 1, 1, 0.0
1, 19, 0, 0, 0.0
1, 19, 0, 1, 0.0
1, 19, 1, 0, 0.0
1, 19, 1, 1, 0.0
1, 20, 0, 0, 0.0
1, 20, 0, 1, 0.0
1, 20, 1, 0, 0.0
1, 20, 1, 1, 0.0
1, 21, 0, 0, 100.0
1, 21, 0, 1, 0.0
1, 21, 1, 0, 100.0
1, 21, 1, 1, 0.0
1, 22, 0, 0, 0.0
1, 22, 0, 1, 0.0
1, 22, 1, 0, 0.0
1, 22, 1, 1, 0.0
2, 0, 0, 0, 0.0
2, 0, 0, 1, 0.0
2, 0, 1, 0, 0.0
2, 0, 1, 1, 0.0
2, 1, 0, 0, 0.0
2, 1, 0, 1, 0.0
2, 1, 1, 0, 0.0
2, 1, 1, 1, 0.0
2, 2, 0, 0, 0.0
2, 2, 0, 1, 0.0
2, 2, 1, 0, 0.0
2, 2, 1, 1, 0.0
2, 3, 0, 0, 0.0
2, 3, 0, 1, 0.0
2, 3, 1, 0, 0.0
2, 3, 1, 1, 0.0
2, 4, 0, 0, 0.0
2, 4, 0, 1, 0.0
2, 4, 1, 0, 34.75031605562576
2, 4, 1, 1, 41.59569394290374
2, 5, 0, 0, 0.0
2, 5, 0, 1, 0.0
2, 5, 1, 0, 33.99558498896247
2, 5, 1, 1, 41.048920654851244
2, 6, 0, 0, 0.0
2, 6, 0, 1, 0.0
2, 6, 1, 0, 34.83146067415727
2, 6, 1, 1, 40.59014430650964
2, 7, 0, 0, 0.0
2, 7, 0, 1, 0.0
2, 7, 1, 0, 37.199582027168226
2, 7, 1, 1, 40.30504344627857
2, 8, 0, 0, 0.0
2, 8, 0, 1, 0.0
2, 8, 1, 0, 34.76117627061015
2, 8, 1, 1, 44.5016683592044
2, 9, 0, 0, 0.0
2, 9, 0, 1, 0.0
2, 9, 1, 0, 34.05813687342639
2, 9, 1, 1, 48.69403787433543
2, 10, 0, 0, 0.0
2, 10, 0, 1, 0.0
2, 10, 1, 0, 36.03461841070029
2, 10, 1, 1, 53.989658861286124
2, 11, 0, 0, 0.0
2, 11, 0, 1, 0.0
2, 11, 1, 0, 35.8181818181818
2, 11, 1, 1, 57.32016375333039
2, 12, 0, 0, 36.57407407407406
2, 12, 0, 1, 49.17545541706614
2, 12, 1, 0, 35.2967755701419
2, 12, 1, 1, 34.368978805394775
2, 13, 0, 0, 35.95113438045379
2, 13, 0, 1, 48.877741483901055
2, 13, 1, 0, 35.442157844245315
2, 13, 1, 1, 31.358974358974354
2, 14, 0, 0, 37.05808080808071
2, 14, 0, 1, 48.15779760741651
2, 14, 1, 0, 35.326749606907924
2, 14, 1, 1, 29.161872732100218
2, 15, 0, 0, 34.53718566078117
2, 15, 0, 1, 47.001981654374916
2, 15, 1, 0, 35.31026176979747
2, 15, 1, 1, 26.222348808506666
2, 16, 0, 0, 33.60000000000005
2, 16, 0, 1, 46.49717714732079
2, 16, 1, 0, 35.31668150685989
2, 16, 1, 1, 24.436282012039612
2, 17, 0, 0, 35.52742616033754
2, 17, 0, 1, 45.23817281376239
2, 17, 1, 0, 35.34270638701147
2, 17, 1, 1, 21.12537018756172
2, 18, 0, 0, 49.02086959065177
2, 18, 0, 1, 47.9393652297489
2, 18, 1, 0, 49.33690932505698
2, 18, 1, 1, 17.20054842328304
2, 19, 0, 0, 62.764373788725685
2, 19, 0, 1, 51.719265190767764
2, 19, 1, 0, 62.654377118293766
2, 19, 1, 1, 11.403508771929825
2, 20, 0, 0, 75.82172778089057
2, 20, 0, 1, 52.77161862527716
2, 20, 1, 0, 75.67402992168276
2, 20, 1, 1, 6.739272846380607
2, 21, 0, 0, 88.2469347986588
2, 21, 0, 1, 56.011036657469404
2, 21, 1, 0, 100.0
2, 21, 1, 1, 0.0
2, 22, 0, 0, 0.0
2, 22, 0, 1, 0.0
2, 22, 1, 0, 0.0
2, 22, 1, 1, 0.0
3, 0, 0, 0, 0.0
3, 0, 0, 1, 0.0
3, 0, 1, 0, 0.0
3, 0, 1, 1, 0.0
3, 1, 0, 0, 0.0
3, 1, 0, 1, 0.0
3, 1, 1, 0, 0.0
3, 1, 1, 1, 0.0
3, 2, 0, 0, 0.0
3, 2, 0, 1, 0.0
3, 2, 1, 0, 0.0
3, 2, 1, 1, 0.0
3, 3, 0, 0, 0.0
3, 3, 0, 1, 0.0
3, 3, 1, 0, 0.0
3, 3, 1, 1, 0.0
3, 4, 0, 0, 0.0
3, 4, 0, 1, 0.0
3, 4, 1, 0, 35.94771241830067
3, 4, 1, 1, 43.73976477594152
3, 5, 0, 0, 0.0
3, 5, 0, 1, 0.0
3, 5, 1, 0, 38.88888888888892
3, 5, 1, 1, 42.50685829428751
3, 6, 0, 0, 0.0
3, 6, 0, 1, 0.0
3, 6, 1, 0, 38.695652173913096
3, 6, 1, 1, 42.49652030874381
3, 7, 0, 0, 0.0
3, 7, 0, 1, 0.0
3, 7, 1, 0, 37.89214977591428
3, 7, 1, 1, 42.02914180266989
3, 8, 0, 0, 0.0
3, 8, 0, 1, 0.0
3, 8, 1, 0, 37.27070594774866
3, 8, 1, 1, 46.018877809250554
3, 9, 0, 0, 0.0
3, 9, 0, 1, 0.0
3, 9, 1, 0, 37.406653088934206
3, 9, 1, 1, 50.49388102509848
3, 10, 0, 0, 0.0
3, 10, 0, 1, 0.0
3, 10, 1, 0, 36.676269355419315
3, 10, 1, 1, 55.56530139332579
3, 11, 0, 0, 0.0
3, 11, 0, 1, 0.0
3, 11, 1, 0, 37.82425421530489
3, 11, 1, 1, 58.695782981497004
3, 12, 0, 0, 36.66666666666662
3, 12, 0, 1, 52.06555138272448
3, 12, 1, 0, 37.36660782701189
3, 12, 1, 1, 34.97289863279668
3, 13, 0, 0, 38.91598915989158
3, 13, 0, 1, 50.398064864610845
3, 13, 1, 0, 37.26410400113348
3, 13, 1, 1, 31.92693594031385
3, 14, 0, 0, 36.07764390896926
3, 14, 0, 1, 49.26120114394666
3, 14, 1, 0, 37.42737838364104
3, 14, 1, 1, 30.340724716062738
3, 15, 0, 0, 36.64278403275338
3, 15, 0, 1, 48.8903617119556
3, 15, 1, 0, 37.51975180732598
3, 15, 1, 1, 26.89280359820091
3, 16, 0, 0, 37.614155251141504
3, 16, 0, 1, 48.06106490367519
3, 16, 1, 0, 37.385709134948854
3, 16, 1, 1, 23.799561665670485
3, 17, 0, 0, 36.3008130081301
3, 17, 0, 1, 46.90591626809937
3, 17, 1, 0, 37.42841786053129
3, 17, 1, 1, 21.163737676811003
3, 18, 0, 0, 51.12351342664289
3, 18, 0, 1, 48.625989753143905
3, 18, 1, 0, 50.96304087106864
3, 18, 1, 1, 17.2272558024078
3, 19, 0, 0, 64.1658999221458
3, 19, 0, 1, 54.39560439560436
3, 19, 1, 0, 64.02131959514236
3, 19, 1, 1, 12.413040512890467
3, 20, 0, 0, 76.62649936432513
3, 20, 0, 1, 54.648014440433215
3, 20, 1, 0, 76.5716356128215
3, 20, 1, 1, 7.0712013701981915
3, 21, 0, 0, 88.49411353375001
3, 21, 0, 1, 59.3032462391132
3, 21, 1, 0, 100.0
3, 21, 1, 1, 0.0
3, 22, 0, 0, 0.0
3, 22, 0, 1, 0.0
3, 22, 1, 0, 0.0
3, 22, 1, 1, 0.0
4, 0, 0, 0, 0.0
4, 0, 0, 1, 0.0
4, 0, 1, 0, 0.0
4, 0, 1, 1, 0.0
4, 1, 0, 0, 0.0
4, 1, 0, 1, 0.0
4, 1, 1, 0, 0.0
4, 1, 1, 1, 0.0
4, 2, 0, 0, 0.0
4, 2, 0, 1, 0.0
4, 2, 1, 0, 0.0
4, 2, 1, 1, 0.0
4, 3, 0, 0, 0.0
4, 3, 0, 1, 0.0
4, 3, 1, 0, 0.0
4, 3, 1, 1, 0.0
4, 4, 0, 0, 0.0
4, 4, 0, 1, 0.0
4, 4, 1, 0, 41.54302670623147
4, 4, 1, 1, 45.3216814825976
4, 5, 0, 0, 0.0
4, 5, 0, 1, 0.0
4, 5, 1, 0, 38.337662337662316
4, 5, 1, 1, 44.932638939827214
4, 6, 0, 0, 0.0
4, 6, 0, 1, 0.0
4, 6, 1, 0, 38.581146744411996
4, 6, 1, 1, 44.39525467521654
4, 7, 0, 0, 0.0
4, 7, 0, 1, 0.0
4, 7, 1, 0, 40.237344706100366
4, 7, 1, 1, 43.981970227151365
4, 8, 0, 0, 0.0
4, 8, 0, 1, 0.0
4, 8, 1, 0, 40.09176942930882
4, 8, 1, 1, 47.770374619423706
4, 9, 0, 0, 0.0
4, 9, 0, 1, 0.0
4, 9, 1, 0, 38.14006888633754
4, 9, 1, 1, 51.780874813188966
4, 10, 0, 0, 0.0
4, 10, 0, 1, 0.0
4, 10, 1, 0, 38.960798816567994
4, 10, 1, 1, 56.87231804049993
4, 11, 0, 0, 0.0
4, 11, 0, 1, 0.0
4, 11, 1, 0, 40.1532077880625
4, 11, 1, 1, 59.7615603681701
4, 12, 0, 0, 40.468750000000036
4, 12, 0, 1, 52.81656234954278
4, 12, 1, 0, 39.52013127351247
4, 12, 1, 1, 36.718623153109334
4, 13, 0, 0, 40.61869535978472
4, 13, 0, 1, 52.03603942694468
4, 13, 1, 0, 39.426644886201196
4, 13, 1, 1, 33.08961061044065
4, 14, 0, 0, 39.174423310400606
4, 14, 0, 1, 51.5856424854333
4, 14, 1, 0, 39.361845119064
4, 14, 1, 1, 30.466012613875264
4, 15, 0, 0, 39.05452591995724
4, 15, 0, 1, 50.66642135819137
4, 15, 1, 0, 39.4452261190388
4, 15, 1, 1, 27.120883268849674
4, 16, 0, 0, 41.5017757483511
4, 16, 0, 1, 49.70133552056765
4, 16, 1, 0, 39.306541115230864
4, 16, 1, 1, 24.461368874636726
4, 17, 0, 0, 38.46516007532953
4, 17, 0, 1, 48.35168393782404
4, 17, 1, 0, 39.61600918884618
4, 17, 1, 1, 21.039134797636198
4, 18, 0, 0, 52.435272167850464
4, 18, 0, 1, 52.364028002153994
4, 18, 1, 0, 52.55076509784307
4, 18, 1, 1, 17.273697947561928
4, 19, 0, 0, 65.0514218275829
4, 19, 0, 1, 54.89642184557439
4, 19, 1, 0, 65.04820209696675
4, 19, 1, 1, 12.758806130680282
4, 20, 0, 0, 77.18671123541888
4, 20, 0, 1, 55.59440559440557
4, 20, 1, 0, 77.2677789873593
4, 20, 1, 1, 7.120889519753962
4, 21, 0, 0, 88.89813742520695
4, 21, 0, 1, 58.76965956599641
4, 21, 1, 0, 100.0
4, 21, 1, 1, 0.0
4, 22, 0, 0, 0.0
4, 22, 0, 1, 0.0
4, 22, 1, 0, 0.0
4, 22, 1, 1, 0.0
5, 0, 0, 0, 0.0
5, 0, 0, 1, 0.0
5, 0, 1, 0, 0.0
5, 0, 1, 1, 0.0
5, 1, 0, 0, 0.0
5, 1, 0, 1, 0.0
5, 1, 1, 0, 0.0
5, 1, 1, 1, 0.0
5, 2, 0, 0, 0.0
5, 2, 0, 1, 0.0
5, 2, 1, 0, 0.0
5, 2, 1, 1, 0.0
5, 3, 0, 0, 0.0
5, 3, 0, 1, 0.0
5, 3, 1, 0, 0.0
5, 3, 1, 1, 0.0
5, 4, 0, 0, 0.0
5, 4, 0, 1, 0.0
5, 4, 1, 0, 39.189189189189165
5, 4, 1, 1, 46.922551697229764
5, 5, 0, 0, 0.0
5, 5, 0, 1, 0.0
5, 5, 1, 0, 41.363335539377886
5, 5, 1, 1, 46.734565815513946
5, 6, 0, 0, 0.0
5, 6, 0, 1, 0.0
5, 6, 1, 0, 40.62397372742197
5, 6, 1, 1, 46.095865227128506
5, 7, 0, 0, 0.0
5, 7, 0, 1, 0.0
5, 7, 1, 0, 42.58160237388719
5, 7, 1, 1, 45.70580069635652
5, 8, 0, 0, 0.0
5, 8, 0, 1, 0.0
5, 8, 1, 0, 41.64753889313958
5, 8, 1, 1, 49.5983684276436
5, 9, 0, 0, 0.0
5, 9, 0, 1, 0.0
5, 9, 1, 0, 42.24489795918369
5, 9, 1, 1, 53.4554460406421
5, 10, 0, 0, 0.0
5, 10, 0, 1, 0.0
5, 10, 1, 0, 41.332834144515196
5, 10, 1, 1, 58.265484840595654
5, 11, 0, 0, 0.0
5, 11, 0, 1, 0.0
5, 11, 1, 0, 40.71933204881187
5, 11, 1, 1, 61.550895806225576
5, 12, 0, 0, 39.45686900958461
5, 12, 0, 1, 55.09362569127785
5, 12, 1, 0, 41.64816383402104
5, 12, 1, 1, 37.154117743656776
5, 13, 0, 0, 39.71893491124256
5, 13, 0, 1, 53.96514313711754
5, 13, 1, 0, 41.67611842949824
5, 13, 1, 1, 33.711072664359854
5, 14, 0, 0, 39.799331103678966
5, 14, 0, 1, 52.818576635166984
5, 14, 1, 0, 41.608907828717655
5, 14, 1, 1, 30.680507497116494
5, 15, 0, 0, 41.46868250539947
5, 15, 0, 1, 51.96697618246257
5, 15, 1, 0, 41.72778004391508
5, 15, 1, 1, 28.540651929561665
5, 16, 0, 0, 41.723356009070194
5, 16, 0, 1, 51.160144373521995
5, 16, 1, 0, 41.6604835457148
5, 16, 1, 1, 25.29536504089669
5, 17, 0, 0, 42.358974358974436
5, 17, 0, 1, 50.46838027940761
5, 17, 1, 0, 41.625481951710185
5, 17, 1, 1, 21.681415929203474
5, 18, 0, 0, 53.94079596858565
5, 18, 0, 1, 53.36927223719674
5, 18, 1, 0, 53.97815264442142
5, 18, 1, 1, 17.820914214151564
5, 19, 0, 0, 66.52442050045984
5, 19, 0, 1, 55.97897503285146
5, 19, 1, 0, 66.00737568009947
5, 19, 1, 1, 13.008672448298858
5, 20, 0, 0, 77.91562594351251
5, 20, 0, 1, 58.03016858917482
5, 20, 1, 0, 77.8277404090357
5, 20, 1, 1, 6.8443220476267665
5, 21, 0, 0, 89.09869538506132
5, 21, 0, 1, 61.22327790973872
5, 21, 1, 0, 100.0
5, 21, 1, 1, 0.0
5, 22, 0, 0, 0.0
5, 22, 0, 1, 0.0
5, 22, 1, 0, 0.0
5, 22, 1, 1, 0.0
6, 0, 0, 0, 0.0
6, 0, 0, 1, 0.0
6, 0, 1, 0, 0.0
6, 0, 1, 1, 0.0
6, 1, 0, 0, 0.0
6, 1, 0, 1, 0.0
6, 1, 1, 0, 0.0
6, 1, 1, 1, 0.0
6, 2, 0, 0, 0.0
6, 2, 0, 1, 0.0
6, 2, 1, 0, 0.0
6, 2, 1, 1, 0.0
6, 3, 0, 0, 0.0
6, 3, 0, 1, 0.0
6, 3, 1, 0, 0.0
6, 3, 1, 1, 0.0
6, 4, 0, 0, 0.0
6, 4, 0, 1, 0.0
6, 4, 1, 0, 46.75324675324675
6, 4, 1, 1, 48.32457451424701
6, 5, 0, 0, 0.0
6, 5, 0, 1, 0.0
6, 5, 1, 0, 42.70765206017005
6, 5, 1, 1, 47.76166304085075
6, 6, 0, 0, 0.0
6, 6, 0, 1, 0.0
6, 6, 1, 0, 40.66265060240963
6, 6, 1, 1, 47.519108280255
6, 7, 0, 0, 0.0
6, 7, 0, 1, 0.0
6, 7, 1, 0, 42.58555133079847
6, 7, 1, 1, 47.17918770682345
6, 8, 0, 0, 0.0
6, 8, 0, 1, 0.0
6, 8, 1, 0, 43.08672762538106
6, 8, 1, 1, 51.664934672741836
6, 9, 0, 0, 0.0
6, 9, 0, 1, 0.0
6, 9, 1, 0, 42.61261261261262
6, 9, 1, 1, 55.46493587827553
6, 10, 0, 0, 0.0
6, 10, 0, 1, 0.0
6, 10, 1, 0, 41.953913540277945
6, 10, 1, 1, 59.86561686005199
6, 11, 0, 0, 0.0
6, 11, 0, 1, 0.0
6, 11, 1, 0, 41.535661095482254
6, 11, 1, 1, 62.81504846131581
6, 12, 0, 0, 40.719257540603195
6, 12, 0, 1, 56.32512601783637
6, 12, 1, 0, 42.27185402292805
6, 12, 1, 1, 38.67956209282012
6, 13, 0, 0, 42.30503795721192
6, 13, 0, 1, 55.620109637820285
6, 13, 1, 0, 42.23953921734727
6, 13, 1, 1, 35.2069231428326
6, 14, 0, 0, 42.17449664429527
6, 14, 0, 1, 54.29255501083127
6, 14, 1, 0, 42.33791964172924
6, 14, 1, 1, 32.25635124369317
6, 15, 0, 0, 43.35002782415136
6, 15, 0, 1, 53.620336848732876
6, 15, 1, 0, 42.22448732090266
6, 15, 1, 1, 28.680274668422545
6, 16, 0, 0, 41.873278236914565
6, 16, 0, 1, 52.82444388723713
6, 16, 1, 0, 42.27476408552699
6, 16, 1, 1, 26.611852000401093
6, 17, 0, 0, 42.84193720063863
6, 17, 0, 1, 51.96729196729201
6, 17, 1, 0, 42.33184651868575
6, 17, 1, 1, 23.207607650390017
6, 18, 0, 0, 58.804447886377325
6, 18, 0, 1, 55.96072931276296
6, 18, 1, 0, 58.95282608284307
6, 18, 1, 1, 18.1047381546136
6, 19, 0, 0, 69.20981311049657
6, 19, 0, 1, 58.1860465116279
6, 19, 1, 0, 69.56318684724867
6, 19, 1, 1, 12.849389416553583
6, 20, 0, 0, 79.98600899813388
6, 20, 0, 1, 60.30905077262693
6, 20, 1, 0, 80.14242151223279
6, 20, 1, 1, 6.846759146588783
6, 21, 0, 0, 90.2010337503236
6, 21, 0, 1, 63.14847942754915
6, 21, 1, 0, 100.0
6, 21, 1, 1, 0.0
6, 22, 0, 0, 0.0
6, 22, 0, 1, 0.0
6, 22, 1, 0, 0.0
6, 22, 1, 1, 0.0
7, 0, 0, 0, 0.0
7, 0, 0, 1, 0.0
7, 0, 1, 0, 0.0
7, 0, 1, 1, 0.0
7, 1, 0, 0, 0.0
7, 1, 0, 1, 0.0
7, 1, 1, 0, 0.0
7, 1, 1, 1, 0.0
7, 2, 0, 0, 0.0
7, 2, 0, 1, 0.0
7, 2, 1, 0, 0.0
7, 2, 1, 1, 0.0
7, 3, 0, 0, 0.0
7, 3, 0, 1, 0.0
7, 3, 1, 0, 0.0
7, 3, 1, 1, 0.0
7, 4, 0, 0, 0.0
7, 4, 0, 1, 0.0
7, 4, 1, 0, 28.101644245142005
7, 4, 1, 1, 40.106177606177525
7, 5, 0, 0, 0.0
7, 5, 0, 1, 0.0
7, 5, 1, 0, 25.155763239875412
7, 5, 1, 1, 38.907915681828854
7, 6, 0, 0, 0.0
7, 6, 0, 1, 0.0
7, 6, 1, 0, 27.058823529411757
7, 6, 1, 1, 37.43482141459103
7, 7, 0, 0, 0.0
7, 7, 0, 1, 0.0
7, 7, 1, 0, 25.6985294117647
7, 7, 1, 1, 36.98661454225395
7, 8, 0, 0, 0.0
7, 8, 0, 1, 0.0
7, 8, 1, 0, 25.892606128760175
7, 8, 1, 1, 47.574395810480645
7, 9, 0, 0, 0.0
7, 9, 0, 1, 0.0
7, 9, 1, 0, 26.01382488479262
7, 9, 1, 1, 52.084759297284826
7, 10, 0, 0, 0.0
7, 10, 0, 1, 0.0
7, 10, 1, 0, 26.51544779037935
7, 10, 1, 1, 56.75518775435261
7, 11, 0, 0, 0.0
7, 11, 0, 1, 0.0
7, 11, 1, 0, 25.519045283635744
7, 11, 1, 1, 58.964975954087876
7, 12, 0, 0, 25.85949177877428
7, 12, 0, 1, 52.60820768067145
7, 12, 1, 0, 25.636378614383375
7, 12, 1, 1, 35.0448060075088
7, 13, 0, 0, 26.19718309859153
7, 13, 0, 1, 50.63208471334608
7, 13, 1, 0, 26.0338716029933
7, 13, 1, 1, 32.49150980011638
7, 14, 0, 0, 28.125
7, 14, 0, 1, 49.21932442368365
7, 14, 1, 0, 25.677927586729282
7, 14, 1, 1, 30.23183852794938
7, 15, 0, 0, 25.44303797468352
7, 15, 0, 1, 46.93690710403784
7, 15, 1, 0, 26.293677630904813
7, 15, 1, 1, 28.010053449601646
7, 16, 0, 0, 26.78270634475015
7, 16, 0, 1, 45.40867810292624
7, 16, 1, 0, 26.26168544327654
7, 16, 1, 1, 26.173784706207957
7, 17, 0, 0, 27.729812087353995
7, 17, 0, 1, 43.942653480606374
7, 17, 1, 0, 26.193213747440172
7, 17, 1, 1, 24.60828097797291
7, 18, 0, 0, 62.789408417827715
7, 18, 0, 1, 48.59359844810863
7, 18, 1, 0, 63.07795311757972
7, 18, 1, 1, 19.035857252363588
7, 19, 0, 0, 76.79520065037936
7, 19, 0, 1, 55.509065550906556
7, 19, 1, 0, 76.95004838625805
7, 19, 1, 1, 13.368118028067656
7, 20, 0, 0, 84.77983975895336
7, 20, 0, 1, 58.07033363390444
7, 20, 1, 0, 84.73957182162499
7, 20, 1, 1, 6.826660034817215
7, 21, 0, 0, 92.54675930377852
7, 21, 0, 1, 59.27743962301198
7, 21, 1, 0, 100.0
7, 21, 1, 1, 0.0
7, 22, 0, 0, 0.0
7, 22, 0, 1, 0.0
7, 22, 1, 0, 0.0
7, 22, 1, 1, 0.0
8, 0, 0, 0, 0.0
8, 0, 0, 1, 0.0
8, 0, 1, 0, 0.0
8, 0, 1, 1, 0.0
8, 1, 0, 0, 0.0
8, 1, 0, 1, 0.0
8, 1, 1, 0, 0.0
8, 1, 1, 1, 0.0
8, 2, 0, 0, 0.0
8, 2, 0, 1, 0.0
8, 2, 1, 0, 0.0
8, 2, 1, 1, 0.0
8, 3, 0, 0, 0.0
8, 3, 0, 1, 0.0
8, 3, 1, 0, 0.0
8, 3, 1, 1, 0.0
8, 4, 0, 0, 0.0
8, 4, 0, 1, 0.0
8, 4, 1, 0, 23.324851569126388
8, 4, 1, 1, 36.83291770573558
8, 5, 0, 0, 0.0
8, 5, 0, 1, 0.0
8, 5, 1, 0, 24.523809523809533
8, 5, 1, 1, 35.604474918801834
8, 6, 0, 0, 0.0
8, 6, 0, 1, 0.0
8, 6, 1, 0, 24.35020519835842
8, 6, 1, 1, 34.26237006892866
8, 7, 0, 0, 0.0
8, 7, 0, 1, 0.0
8, 7, 1, 0, 24.926144756277708
8, 7, 1, 1, 33.725718326889016
8, 8, 0, 0, 0.0
8, 8, 0, 1, 0.0
8, 8, 1, 0, 23.54176388240784
8, 8, 1, 1, 37.7381579770081
8, 9, 0, 0, 0.0
8, 9, 0, 1, 0.0
8, 9, 1, 0, 24.33638188712914
8, 9, 1, 1, 48.18116617657624
8, 10, 0, 0, 0.0
8, 10, 0, 1, 0.0
8, 10, 1, 0, 24.472168905950102
8, 10, 1, 1, 53.95286051757542
8, 11, 0, 0, 0.0
8, 11, 0, 1, 0.0
8, 11, 1, 0, 25.247605130703008
8, 11, 1, 1, 56.0623359974359
8, 12, 0, 0, 26.75521821631878
8, 12, 0, 1, 49.075995651744414
8, 12, 1, 0, 24.34570031636474
